DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2001,641.10,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2002,699.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2003,736.20,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2004,679.55,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2005,630.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2006,636.52,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2007,611.02,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2008,574.13,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2009,547.87,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2010,553.70,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2011,567.53,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2012,535.32,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2013,585.55,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2014,562.36,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2015,561.04,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2016,570.14,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2017,552.92,p
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2018,542.12,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2019,527.19,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2020,588.91,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,BG,2021,611.20,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CH,2015,1567.14,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CH,2016,1560.09,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CH,2017,1560.73,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CH,2018,1540.24,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CH,2019,1528.92,
